Book,Chapter,Verse,Scripture
42,21,20,"Gãy xop te Yenoyanẽn koxyõy putupTu xe hãm'ãktux, hu:—‍'Ãxop te kõmẽn Yenoyanẽn pẽnãp-tup, ha' puknõg yõg xonat xop te kõmẽn Yenoyanẽn xakot putup, nũy kõmẽn koxyõy, tu' koxyõy putup, hõnhã xate' yũmmũg."
42,21,21,"Pũyã hãpxexka Yonex kopa' pip tikmũ'ũn nũ'mãn, tu yĩktix tu' mõg nũ'paha', pũyã kõmẽn kopa' pip tikmũ'ũn yãy papuk, pũyã kõmẽn tu hãptopa' pip tikmũ'ũn kõmẽn tu mõ'xakux hok. Ha Topa gãy Yoneo yõg tikmũ'ũn mũtik, tu' xũygãp-tup. Hõmã tik te Topa pupi hãm'ãktux, tu tappet tu' kax'ãmi', yã Topa yõg hãm'ãktux hittap hã' pẽnãp-tup nõmhã."
42,21,23,"Pa 'ũn tek-tok xuk yãy kopah, tu' xũy xexkap-tup, xix 'ũn tek-tok pu yãy xo'opmãhã', tu' xũy xexkap-tup. Nũ tikmũ'ũn xohix potap-tup, ha hãpxexka xohix yõg tikmũ'ũn xũy putup, yã Topa te' xũygãp-tup xexka, ha' kix'ax mĩkax xexka hã, yĩ' yãg'ax tikmũ'ũn 'ũyãg, tu' yãg nõy mũg putup, tu hãpxexka puknõg ha' mõgãp-tup. Hãmpuknõg xop te kõmẽn Yenoyanẽn tonnok putup, nõm xop te Topa yũmmũg 'ohnãg, tu mõktu Topa te puknõg xop pu hãm'ãktux, hu: “Puxi'.” Kaxĩy."
42,21,25,"Tu xe hãm'ãktux, hu:—‍Tikmũ'ũn te hãpxopmã'ax ka'ok pẽnãp-tup, mãyõn tu hãpxopmã'ax pẽnãp-tup, xix mãyõn hex tu', xix mãyõnnãg tu', ha hãpxexka yõg tikmũ'ũn xohix kuxa teknõg, tu kõnãg xexka yo'ok xexka 'ãpak'ax, hu' kuxãnõg. Tik xop kuxa teknõg putup, 'ũkuxãnõg tu', ha hãpxop te hãmnõgnõy tu' pip xop te yãy nuhuk putup,"
42,21,27,"hak mũn yã Tikmũ'ũn Kutok, tuk nũn putup put pu', 'ĩhã tikmũ'ũn tek pẽnãhã', hãmgõy xexka kopak nũn putup, 'ũgka'ok xe'ẽgnãg tu', tuk xexka xe'ẽgnãg nũn putup. 'Ãxop te nõm hãpxopmã'ax ka'ok pẽnã', 'ãpu pexkox yokomak pẽnã'. Yã 'ãxuxyã' nũn, pu 'ãmõy, nũy 'ãxũy kuxyã'. Ta tu' kux. Kaxĩy."
42,21,29,"Tute piget kup 'ãktuxYeyox te hãm'ãktux nõy hã hãmyũmmũgãhã', nũy Topa yõg hãpxopmã'ax yũmmũgã', hu:—‍Mĩm kup piget pẽnã', xix mĩm kup xohix pẽnã', 'ũmĩxux xupep, 'ũxokax puk tup, 'ĩhã xate' yũmmũg, yã hãm pukpex xupep."
42,21,31,"Kaxĩy 'ãxop te hãpxopmã'ax ka'ok pẽnãhã', 'ĩhã hãmyũmmũg, tu Topa nũn yũmmũg, ha' nũn, pu yãy yõg tikmũ'ũn xat, yã' hãmhũmnãg."
42,21,32,—‍'Ãte xa hãpxe'e 'ãktux: Hõnhã' pip tikmũ'ũn yãg te hãpxopmã'ax xohix pẽnãp-tup.
42,21,33,"Pax pu yõgnũ hãm'ãktux'ax nõg, puxix pexkox xix hahãm nõg hãmãxap, hãm'ãktux'ax ka'ok xe'ẽgnãg hah. Kaxĩy."
42,21,34,"Pu tikmũ'ũn yã' pẽnãnã' pipTu hãm'ãktux kux, tu:—‍'Õg pa mõxip! Yãy pupi' pẽnã max, pu yãy yõg hãpxop xak'ax 'ãhĩy hok, pu 'ãmuk xexka xix kenmuk xo'op xexka 'ãhĩy hok, ka 'ãxop hãmyũmmũg 'ohnãg, 'ĩhã Topa yõg hãptup xe'e mõ'nãhã'. Yã mõ'nãp-tup hãpxexka xohix tu', xix tikmũ'ũn xop xohix tu', ha pãmãg te xokxop mũg, 'ũxaptop ha' mũg, kaxĩy Topa yõg 'ãmnĩy mõ'nãp-tup, 'ĩhã tikmũ'ũn pa pip 'ohnãg."
42,21,36,"'Õg pa mõxip, xix yãy pupi' pẽnã max. Topa pu hãm'ãktux, pũyĩy 'ãka'ogã', pu hãpxopmã kummuk tu hãpxupmã', nũy 'ũgmũn keppa' pi', 'ũgmũn yã Tikmũ'ũn Kutok hah. Ta tu' kux. Kaxĩy."
42,21,37,"'Ãmnĩy xohix hã Yeyox te Topa pet xexka kopa hãmyũmmũgãhã', tu 'ãmãxak xohix 'ĩhã' mõg, tu yĩktix 'Onimet yĩmũ' mõg, nũy yĩmũ' pi', ha mãyõn kũynãg xut xohix, 'ĩhã' putpu' nũn, tu Topa pet xexka ha' nũn, nũy hãmyũmmũgã', ha tikmũ'ũn xohix xexka nũn, mãyõn xupep 'ĩhã' nũn, nũy Yeyox te hãm'ãktux 'ãpax."
42,22,1,"Yoneo xexka xop te Yeyox putex putupHa Yoneo yõg tikmũ'ũn te 'ãmuk xexka mĩy putup, 'ũxuxet'ax pãm tokatok hok, ha' xuxet'ax nõy te Nõa'yẽn,"
42,22,2,"ha 'ãmãnex xexka xop xix hãmyũmmũg xop te Yeyox putex putup, tu' xaptop hãp-tex putup, tikmũ'ũn yĩpkutuk tu'. Yã tikmũ'ũn te Yeyox putup pax."
42,22,3,"Yot pa mũn max, pãyã' kuxa kummukHa Hãmgãyãgnãg te Yot kuxa kummugãhã, ha Yeyox yõg tik xop mũtik hãpkumep. Pãyã' mõg, tu 'ãmãnex xexka xop mũtik hãm'ãktux, ha yãy yãnãn, ha Yot te:—‍'Ãte 'ãxop mõ'nĩynãm'ax, xayĩy Yeyox mũy. Kaxĩy."
42,22,5,"Ha' hittup, tu tu' hõm'ax tayũmak,"
42,22,6,"ha Yot te tayũmak putup, hu hãmpe'paxex punethok, nũy xexka xop mõ'nĩynãm, pu' xaptop hah Yeyox mũy, pũyĩy tikmũ'ũn yũmmũg hok."
42,22,7,"'Ãmuk xexka Nõa'yẽn mĩyHa 'ãmnĩy punethok nõg, 'ĩhã Yoneo xop te 'ãmuk xexka Nõa'yẽn mĩy, tu pãm tokatok hok mãhã', tu kahnẽn kutok putex, tu mõ'hap, pu tikmũ'ũn xohix' mã', ha Yeyox te Pet xix Yoãm mõ'pok, tu:—‍Mõg, nũy yũmũ'ã 'ãmuk xexka mĩy, nũy yũmũg mã'. Kaxĩy."
42,22,9,Ha:—‍Pi'yã' mĩy'ax? Kaxĩy.
42,22,10,"Ha:—‍'Ũg'ãpax. Kõmẽn xexka tu mõnãy, tu tikmũ'ũn 'ũm pẽnãp-tup, ha nax tox hã kõnãg tat, tu 'ãha' nũn putup. 'Ũpe mõg, tu mõktu mõxaha mĩptut tu', tu' mõxakux, tu mĩptut xuxyã pu hãm'ãktux, hu: “'Ũgmũg xuxyã tek mũg xat, pu 'ãyĩkopit, hu: Pi'a' xip mĩptut 'ũm kox, pu 'ãte 'ãmuk xexka 'ãxet'ax Nõa'yẽn mĩy yãy yõg tik xop mũtik?” Kaxĩy."
42,22,12,"Ha xa' mũg putup hãpkox xexkah, yã mĩmpe yũm'ax punethok, xix mĩmpe xit'ax punethok mãm, ha mĩptut mõkãnĩn yĩmũ' yũm. 'Õnte 'ãmuk xexka mĩy, 'ũxuxet'ax Nõã'yẽn. Kaxĩy."
42,22,13,"Ha Yeyox te' xat kux, 'ĩhã Pet mõg, xix Yoãm, tu' xat'ax xohi' mĩy, yã Yeyox yõg hãm'ãktux'ax hã hãpxopmãhã', tu 'ãmuk xexka mĩy nõm mĩptut kopah."
42,22,14,"Yũmũg xuxyã yõg xit'axTu' mĩy kux, ha Yeyox yũm, tu mĩmpe xit'ax yĩmũ' yũm, ha yãy yõg mõ'pok xop te nũ mũtik mãm,"
42,22,15,"ha:—‍'Ãte' xak, 'ũxit 'ãxop mũtik, nũy 'ãxop mũtik 'ãmuk xexka 'ãxet'ax Nõa'yẽn mĩy hãmãxap, tuk-nãy tuk xũy putup, tu xa hãm'ãktux, hu: 'Ak 'ũm xit 'ãmuk xexka 'ũxeheh nũnte, pãyã tikmũ'ũn te Nõa'yẽn xe'e yũmmũg, kopxik xit putup, 'ĩhã Topa yõg tikmũ'ũn xohix yĩpkox pip. Kaxĩy."
42,22,17,"Tu kãnẽy paha', tu Topa pu:—‍'Ãmax! Kaxĩy.Tu xe:—‍'Ũpa kãnẽy, xayĩy 'ãxop xohi xo'op."
42,22,18,"'Ãte xa hãm'ãktux: 'A 'ãte mĩnta hep xupyãg xe xo'op putup'ah, pa Topa yõg tikmũ'ũn xohix yĩpkox pip, kopxi' xo'op putup 'ũxeheh. Kaxĩy."
42,22,19,"Tu pãm paha', tu' koxip, tu Topa pu: 'Ãmax! Kaxĩy. Tu yãy yõg tik xop pu' popmãhã', tu:—‍Nũhũ 'ũgyĩn, yãk xok 'ãxop pupi', 'ũkoxip, nũy tak xaxok hok. Kaxĩy."
42,22,20,"Ha' xit kux, 'ĩhã Yeyox te:—‍Nũ kãnẽy pa kamah, yã' hep te' kopa' xup. Topa te pa'ax tup mĩy tikmũ'ũn mũtik, hak hep 'ãta nũ'nãhã 'ãxop pu', pu pa'ax tup mĩy."
42,22,21,"Pa tik mõ'ãmã'ax te yũmũk mũtik xit, tu gãyxop mõgãp-tup 'ũghah. 'ũgmũn yã Tikmũ'ũn Kutok, tuk xok putup, pa Topa gãynãm, tu tik mõ'ãmã'ax hã' gãy. Kaxĩy."
42,22,23,"Yeyox yõg tik xop te yãy yĩkopit, hu:—‍Pi'yã' nõm te' kummugã'? Kaxĩy."
42,22,24,"Pi'yã' tik te' xohix xat'axTu kamah hãm'ãktux hã' nõy yãnãn, nũy tik 'ũm 'ũxohix xat'ax yũmmũg,"
42,22,25,"yĩy Yeyox te:—‍Hãmpuknõg xop yõg tik te' xat, ha' yõg tikmũ'ũn yĩpkox pip, tu' yõg gohenanok 'ãxet'ax mĩy, hu: Tik te tikmũ'ũn hã' xape'. Kaxĩy."
42,22,26,"Pa 'ãxop kopa 'ãnõy xat hok. Pũyã' xat'ax hãpxopmã 'ũnõy xop pu', 'ãtaknõy tu' ka'ax putuk, yã yãyhã'ax kutõgnãg, nũy tikmũ'ũn xohix pu yĩpkox pi'. Pi'yã mũn xexka? 'Ok tik te mĩmpe tu' yũm, nũy tu xit, pe tik te hãpxop tat nũy nõy xĩnnã'? Nõm te' yũm yã' xexkah, pãyã 'ãxop xohix pu 'ãte hãpxopmãhã'."
42,22,28,"'Ãxop tek mũtik hãpkumep, tuk mũtik hãpxopmãhã' xix 'ãxũy. Yõg 'ãtak te 'ã yãy 'ãxet'ax hõm 'ũ tikmũ'ũn xat, yã kaxĩy 'ãte yãy 'ãxet'ax xa' hõm, xa tikmũ'ũn xat, nũy 'ũgmũtik 'ãxit xi' xo'op, yõgnũ hãpxexka tu' ãxit'ax, xa' yũm'ax max yĩmũ' yũm, nũy 'Iyaet yõg tikmũ'ũn yõg hãpxopmã'ax xohix kopit."
42,22,31,"Yeyox te Pet pu hãm'ãktuxTu xe:—‍Xĩmãm, 'ũg'ãpax max. Hãmgãyãgnãg te 'ãp-tup, nũy 'ãnuhuk. Tikmũ'ũn te xuxnãg nuhuk, pẽnẽn hã nuhut, hã kaxĩy Hãmgãyãgnãg te 'ãxut putup,"
42,22,32,"pa 'ãte Topa pu hãm'ãktux, ta tu 'ã xak, pu 'ãka'ogã', nũy 'ãkuxa yũmmã ka'ok. 'Ũg ha 'ãnũn'ax putpu', 'ãpu 'ãnõy xop ka'ogã'. Kaxĩy."
42,22,33,"Ha Xĩmãm Pet te:—‍'Ãte 'ãmũtik 'ũgmõg, tu kanet hak mõg'ax 'ãmũtik nõmhã, nũy xok 'ãmũtik. Kaxĩy."
42,22,34,"Yĩy:—‍'Ãte xa hãpxe'e 'ãktux, Pet: Xate tikmũ'ũn yĩpkutuk, huk nĩm putup, tu hãm'ãktux putup, tu: “Yeyox 'ãtep yũmmũg'ah.” Kaxĩy. Tu xe' xuktux putup, tu xe' xuktux putup. Xate koit kux, 'ĩhã xokakkak te xatap-xehnãg putup. Kaxĩy."
42,22,35,"Yeyox te yãy yõg tik xop yũmmũgãhã'Tu yãy yõg xop pu hãm'ãktux hu:—‍Hõmã 'ãte mõ'ãpok, 'ũhok mõ'ãpok, 'ap pata xax 'ãptat'ah, xix tayũmak 'ap tat'ah, xix xagok 'ãxop tep tat'ah. 'Ok putup te 'ãp-tex 'ĩhã 'ãmõg? Kaxĩy.Ha:—‍'Ãmhok, yã puxi'. Kaxĩy."
42,22,36,"Ha:—‍Pa hõnhã 'õg tayũmak tat, xix xagok mõ'tat. 'Õg kayak hãmẽnax, nũy tayũmak pa', nũy mĩkax xexka 'ũm pa', tu' mõ'tat. Hõmã tik hittap xop te Topa pupi hãm'ãktux, tu' yõg hãm'ãktux yã tappet tu kax'ãmi', hu: “Tik te' kummuk xop mũtik mõg.” Kaxĩy. Huk mũn 'ãktux, ha Topa yõg hãm'ãktux hittap hã tikmũ'ũn kummuk te hãpxopmãp-tup nõmhã, 'ũkxok hãh hãpxopmãp-tup. Kaxĩy."
42,22,38,"Ha' yõg tik xop te:—‍Hẽnã', mĩkax xexka 2 tihi'. Kaxĩy.Ha: —‍Puxi'. Kaxĩy."
42,22,39,"Yeyox te yĩktix 'Onimet tu' xipTu' mõg, tu 'ãmnĩy hã yĩktix 'Onimet ha' mõg, tu 'ãmãxak xohix 'ĩhã' mõg, ha' yõg tik xop te' mũtik mõg,"
42,22,40,"tu yĩktix yĩmũ' mõxaha', ha Yeyox te:—‍Topa tu' xax, pu 'ãka'ogã', xa hãpkummuk mĩy hok. Kaxĩy"
42,22,41,"Tup-xehnãg ha' mõg kutõgnãg, tu' kopaxux hã' xip, tu Topa mũtik hãm'ãktux, hu:"
42,22,42,"—‍'Ãtak, 'ãte xa tu' xak 'ũyĩk xũy hok. Ka 'ãte yãy yõg putup'ax mĩy, 'ũyã 'õg putup'ax mĩy hãmãxap. Kaxĩy."
42,22,43,"Ha pexkox yõg nũ'kutnã'ax xupep, tu Yeyox ka'ogãhã',"
42,22,44,"ha' xũy xexka, hu hãmpukpex hep te' xax tu' nãhã', yã' hep punethok, 'ũhep 'ãta putuk, tu hãm tu nũ' nãhã'."
42,22,45,"Ha Topa pu hãm'ãktux nãm, tu' kux, tuknĩhã' xip, tu yãy yõg tik xop xak, tu' pipihi', ha mõ'yõn ka'ok, 'ũkuxa teknõg tu mõ'yõn,"
42,22,46,"ha:—‍Te xĩy hu mõ'õn? 'Ãyok, 'ãknĩhã 'ati', nũy Topa tu' xax, pũyĩy 'ãka'ogã', xa hãpkummuk mĩy hok. Kaxĩy."
42,22,47,"Xonat xop te Yeyox mũg, tu' kĩyYeyox te hãm'ãktux, 'ĩhã tik xop nũn, ha Yot te' nũnnãhã', 'ãmnĩy xohix hã tu Yeyox mũtik mõg, hu yãy kep ha' mũg, nũy tu 'ãneo."
42,22,48,"Pa Yeyox te:—‍Xatep-tep mũn mĩy putup, Yot? 'Ũgmũn yã Tikmũ'ũn Kutok. 'Ok xatek mũg yãy kep hah, mõ'ãmã'ax hak mũg, nũy gãy xõp tuk mũg? Kaxĩy."
42,22,49,"Ha tik xop te' pẽnãhã', nõm tik te Yeyox mũtik hãpkumep, tu' pẽnãhã', tu hãmyũmmũg, hu:—‍Yãyã, 'ok xatek putup 'ũkix mĩkax xexka hã? Kaxĩy."
42,22,50,"Hu tik te mĩkax xexka paha', tu 'ãmãnex xat'ax yõg kãmãnat yĩpkox xak, tu' yĩpkox xaxit, 'ũyĩpxe'e hã nõm xip,"
42,22,51,"ha:—‍Hup! Kaxĩy.Tu' yĩpkox 'ãpit, tu' tapmãhã',"
42,22,52,"tu 'ãmãnex xop pu hãm'ãktux, xix Topa pet yõg kapitãm pu' xuktux, xi' xexka xop pu hãm'ãktux, hu:—‍'Ok 'ãnũn, nũy tik te hãpxop hã' xupxet'ax mũy? Tep tu 'ãxop te mĩkax xexka tat, xix mĩhĩm?"
42,22,54,"Pet te Yeyox yũmmũg hok 'ãktuxHa' mũg, tu' mõgãhã 'ãmãnex xat'ax pet hah, ha Pet te hãptox tu' pe' mõg,"
42,22,55,"ha 'ãmãnex yõg kãmãnat xop te kuxap xexka mĩy hãptopa', tu kuh xexka yĩmmap ha' mãm, ha Pet te kãmãnat xop mũtik mãm,"
42,22,56,"ha kãmãnat hex te Pet pẽnãhã', kuxap yõg kuyãnãm hã' pẽnãhã', tu:—‍Nũ kãy te Yeyox mũtik hãpkumep! Kaxĩy."
42,22,57,Pa Pet te:—‍'Ãmhok! 'Ãte nõ'õm 'ap yũmmũg'ah! Kaxĩy.
42,22,58,"Hãpxip kutõgnãg 'ĩhã tik te' pẽnãhã', tu:—‍Xate Yeyox yõg tik xop mũtik ti kamah. Kaxĩy.Pa Pet te:—‍'Ak mũn'ah. Kaxĩy."
42,22,59,"Hãpxip kutõgnãg 'ĩhã yã 'ũnõy te:—‍Hamũn, tute Yeyox mũtik hãpkumep! 'Ũyĩy'ax yã hãpxexka Ganinet yõg kamah! Kaxĩy."
42,22,60,"Pa Pet te xe hãm'ãktux, hu:—‍Pute 'ũm? Xate putep mũn xuktux? 'A 'ãte' yũmmũg'ah! Kaxĩy.Ha hãpxip 'ohnãg 'ĩhã xokakkak tak xataha',"
42,22,61,"ha Yeyox te ha' yokãnãm, tu Pet pẽnã ka'ok, ha Pet te Yeyox yõg hãm'ãktux pe'paxex. Yã hõmã Yeyox te hãm'ãktux, hu: “Xate koit tikoyuk putup, tuk mũn yũmmũg hok 'ãktux, 'ĩhã xokakkak tak xatap-xehnãg.” Kaxĩy."
42,22,62,"Ha Pet te yãyhãhup xexkah, tu hãptopa' mõg, tu' pota punethok."
42,22,63,"Xonat xop te Yeyox kixHa tik xop te Yeyox mũg, tuk-tex'ex kummuk, tu' kix, tu topixxax hã Yeyox pa mõ'nĩy, tu' yĩkopit, hu:—‍'Ãpu, 'ũgmũ'ã Topa pupi hãm'ãktux. 'Ũ 'ũm nõm te 'ãkix? Kaxĩy."
42,22,66,"Yoneo xexka xop te Yeyox yĩkopitHa mãyõn xupep, 'ĩhã' Yoneo xexka xop te yãy tu nũ' nãhã ta tu 'ãmãnex xexka xop mũtik, xix hãmyũmmũg xop mũtik yãy tu nũ' nãhã', ha Yeyox mõgãhã', 'ãmãnex xat'ax pet ha' mõgãhã', puyĩ' yĩkopit."
42,22,67,"Tu:—‍'Ok 'ãmũn yã Kunnix? 'Ok Topa te xa yãykutnãhã'? 'Ãpu, 'ũgmũ'ã' xuktux. Kaxĩy.Pa Yeyox te:—‍'Ãkuxa mãm 'ohnãg yõgnũ hãm'ãktux tu'."
42,22,69,"pak mũn yã Tikmũ'ũn Kutok, yã hõnhãk yũm'ax Topa yĩpxe'e hah, Topa ka'ok xe'ẽgnãg yĩpxe'e hak yũm'ax. Kaxĩy."
42,22,70,Ha' xexka xop te:—‍'Ok 'ãmũn yã Topak-tok xe'ẽgnãg? Kaxĩy.Ha:—‍Xate' xuktux. Kaxĩy.
42,22,71,Ha' xexka xop te:—‍Puxi'! Kãy yãy yĩy'ax hã 'ũgmũ'ãte' xupak! Kaxĩy.
42,23,1,"Pinat te Yeyox yĩkopitHa' xexka xop xohix 'ũknĩha' tihi', tu Yeyox mõgãhã gohenanok ha', 'ũxuxet'ax Pinat,"
42,23,2,"ha' kupex nãm, hu:—‍Kãy te tikmũ'ũn yũmmũgã kummuk, tu' xat hok pu tayũmak hõm hok gohet pu', tu yãy mũn yã tik te tikmũ'ũn xat'ax 'ãktux, tu Topa te' yãykutnã 'ãktux. Kaxĩy."
42,23,3,"Ha Pinat te Yeyox yĩkopit, hu:—‍'Ok xate Yoneo yõg tikmũ'ũn xat xe'ẽgnãg? Kaxĩy.Ha:—‍'Ã xate' xuktux. Kaxĩy."
42,23,4,"Yĩy Pinat te 'ãmãnex xop pu hãm'ãktux, xix tikmũ'ũn pu hãm'ãktux, hu:—‍Yeyox te hãpkummugã 'ohnãg. Yã' max. Kaxĩy."
42,23,5,"Pãyã' xexka xop te:—‍Yã' kummuk ta pax! Tute tikmũ'ũn gãyãhã', tu hãmyũmmũgã'ax hã' gãyãhã hãpxexka xohix tu', yã Yonex tu', xix Ganinet tu', xix nũnte kamah. Kaxĩy."
42,23,6,"Ha Pinat te' xupak, tu' yĩkopit, hu:—‍'Ok kãy mũn yã Ganinet yõg? Kaxĩy."
42,23,9,"hu' yĩkopit, tu xe yã' yĩkopit, pãyã Yeyox te' yẽy."
42,23,10,"Ha 'ãmãnex xexka xop xix hãmyũmmũg xop tihi', tu Yeyox kupex nãm."
42,23,11,"Ha 'Enot tup-tup nõg, xix yõg xonat xop, tu' kute'ex kummuk, tu' xexka xop yõg topixxax mũn mõ'tat nũy Yeyox kummukgã', tu put pu' mõgãhã Pinat hah."
42,23,12,"Hõmã 'Enot gãy Pinat hã', xix Pinat gãy 'Enot hã', pa hõnhã yãy tu' gãy xit, tu yãyhã' xape."
42,23,13,"Pinat te' xat pu Yeyox putexHa Pinat te 'ãmãnex xop xãnãhã', xi' xexka xop xãnãhã', hay yãy tu nũ'nãhã',"
42,23,14,"ha:—‍'Ãxop te nũktu tik nũnnãhã', tu' kupex, tu tikmũ'ũn gãyã 'ãktux, pa 'ãte' yĩkopit, ha yã' max, 'ap hãpkummuk 'ũm mĩy'ah,"
42,23,15,"ha 'Enot te yĩkopit kamah, tu' put pu nũ'kutnãhã'. Hãpkummuk 'ũm mĩy 'ohnãg, puyĩy tu xok,"
42,23,16,"Yĩy 'ãte' xat putup pu' kix xikot hã, nũy xut pu mõg. Kaxĩy."
42,23,17,"Hãmyãxatamuk xohix 'ĩhã Pinat te tik kummuk xut, 'ãmuk xexka Nõa'yẽn 'ĩhã' xut, tu kanet kopa' xip tik xut, pu mõg, ha Yoneo yõg tikmũ'ũn te yãykutnã tik puxet, pu mõg, ha Pinat te Yeyox xut putup pu mõg, pa Yoneo yõg tikmũ'ũn xohix yĩy ka'ok, hu:—‍'Ũmõgã Yeyox, nũ' putex. 'Ũgmũ'ãtep-tup nõg, pa Mahamax xut pu mõg. Kaxĩy."
42,23,19,"Ha Mahamax te' nõy putex, tu kanet kopa' xip, tu tikmũ'ũn gãyãhã', pu tu' kix gohet yõg xonat xop."
42,23,20,"Pa Pinat te:—‍Nãy. Hãmpe'ãpaxex max, 'ũyã xa' xut tik max, tu Yeyox xa' xut'ax. Kaxĩy."
42,23,21,"Pa tikmũ'ũn tep-tup nõg, tu' yĩy ka'ok, tu:—‍'Ũp-tex, 'ũp-tex, mĩpkupnix hãp-tex! Kaxĩy. Ha Pinat te xe hãm'ãktux tikmũ'ũn pu', hu:—‍Putep mũn mĩy Yeyox te', xap-tex? Yã' max, hãpkummuk mĩy 'ohnãg tute', yĩy 'ãte' xut'ax pu mõg. Kaxĩy."
42,23,23,"Ha xe tikmũ'ũn yĩy ka'ok, tu Yeyox putup nõg 'ãktux,"
42,23,24,"yĩy Pinat te' xat, pu Yeyox putex, xix Mahamax xut pu mõg,"
42,23,25,"ha' xut tik kummuk Mahamax, pu tikmũ'ũn gãy Yeyox mõgã'."
42,23,26,"Mĩpkupnix tu Yeyox putexHa' mõgãhã', 'ĩhã xonat xop te Xinẽn yõg tik Ximãm xat, pu mĩpkupnix tax, tu Yeyox pe' mõg, tu' taha'."
42,23,27,"Ha tikmũ'ũn xohix xexka te' pe' mõg, xix kõmẽn yõg 'ũn xop, tu' potahã' mõg,"
42,23,28,"ha Yeyox te' hã yokãnãm, tu:—‍'Ũgmũn hã 'ãpota hok, pãyã yãymũn hã 'ãpotaha', xix 'ãk-tok hã potaha'."
42,23,29,"'Ãmnĩy mõ'nãp-tup, 'ĩhã tikmũ'ũn te hãm'ãktux, hu: “'Ũhũn kuxa hittup, nõm tek-tok 'ohnãg, ha kama' kuxa hittup nõm 'ũn tek-tok yãy xo'opmã hok.” Kaxĩy."
42,23,30,"Ha tikmũ'ũn kuxa teknõg'ax, tu: “Pũyã yĩktix 'ũgmũk tu' nãy, nũy mõknĩy.” Kaxĩy."
42,23,31,"Yã hõnhã mĩm yĩxux, ha' puk putup. Putep mũn mĩy'ax mĩm nak hã? Yã' puk putũmnãg. Kaxĩy hõnhã tik max xok. Putep mũn mĩy'ax tik kummuk hã? Kaxĩy."
42,23,32,"Ha xonat xop te tik kummuk 2 mõgãhã', nũy tu' kix Yeyox mũtik,"
42,23,33,"ha' mõg tu mõktu yĩktix hãmhũmnãg tu' mõxaha, ha yĩktix 'ãxet'ax Gok, 'ũkuxoh tox putuk tu', ha xonat xop te Yeyox yĩm xuhmĩy, xix pata xuhmĩy, pu mĨpkupnix tu' xup, ha Yeyox te yãy kote' xip: yã tik puxet te 'ũyĩpxe'e hã' xup, xix tik nõy te 'ũyĩpxax hã' xup."
42,23,34,"Ha Yeyox te:—‍'Ãtak, 'ũyõg hãpkummuk mĩy'ax xaxogã', pu ta tu' kux, hãmyũmmũg 'ohnãg hah. Kaxĩy.Ha xonat xop te Yeyox xax koxip, pãyã' max, 'ũkoxyõy putup'ah, hu mõ'xap yõn, nũy tik yãykutnã', pu pa'."
42,23,35,"Ha tikmũ'ũn xohix mõ'xip, tu' pẽnãhã', ha' xexka xop kute'ex kummuk, tu:—‍Tute tikmũ'ũn hĩnnãhã putpu'. Pũyã yãy xit hõnhã', nũy mõg, puyĩy tu' xok hok! Pax pu yã Kunnix, nõm Topa te yãykutnãhã', puxix yãy xit hõnhã nũy mõg! Kaxĩy."
42,23,36,"Ha xonat xop kama xox yĩxix kummuk, tuk-tex'ex kummuk, tu' xupyãg kummuk xo'opmãp-tup, tu:—‍'Ok xate Yoneo tikmũ'ũn xat xe'e'? 'Ãpu, mĩpkupnix tu yãy xit. Kaxĩy."
42,23,38,"Ha tappet tu kax'ãmi', tup-tox yĩmũ' hĩy, mĩpkup nix tu' hĩy, tu kax'ãmi', hu: “Nũhũ tik te Yoneo yõg tikmũ'ũn xohix xat.” Kaxĩy."
42,23,39,"Ha tik nõy te mĩpkupnix tu' xup, tuk-te'ex kummuk kamah, tu Yeyox pu hãm'ãktux, hu:—‍'Ok 'ãmũn yã Kunnix? 'Ok Topa te xa yãykutnahã'? 'Ãpu yãy xit, xikmũg mõy kamah. Kaxĩy."
42,23,40,"Pa tik nõy te' mãnõg, hu:—‍'Ok xate Topa yĩpkutuk hok? Hõnhã 'ãxok, xate hãpkummugãhã' tu xok."
42,23,42,"Tu Yeyox tu' xak, hu:—‍Yeyox, 'ũkxaxok hok, 'ĩhã xate yãy yõg tikmũ'ũn xohix xat. Kaxĩy."
42,23,43,Ha:—‍'Ãte xa hãpxe'e 'ãktux: Hõnhã xatek mũn mũtik 'ãxip putup pexkox kopah. Kaxĩy.
42,23,44,"Yeyox xokHa mãyõn te pexkox kote' yũm, 'ĩhã hãpkoxtap te hãpxexka xohix tu' xip, tu 'ot 3 hã' xip mãyõn he', 'ĩhã mãyõn kuyãnãm xok, ha Topa pet xexka yõg topixxax yãy koxip, nõm te hãmyĩkox mõ'yĩnnĩn. Ha Yeyox yĩy ka'ok, tu:—‍'Ãtak, 'ãte xa' hõm yãy koxuk!. Kaxĩy.Tu hãm'ãktux kux, tu' xok xe'e'."
